source,date,title,summary,text,filtered,normalized
The Guardian,2026-04-28,"Middle East crisis could cost world $1tn while oil firms make ‘obscene’ profit, analysis finds","Climate group calls for urgent windfall tax on excess fossil fuel profits, as delegates tell Colombia conference their nations are sufferingThe Middle East oil and gas crunch will impose as much as a trillion dollars of additional costs on the global economy while petroleum companies rake in spectacular profits from elevated fuel prices, analysis has revealed.The uneven distribution of risk and reward comes amid rising concern that the US-Israeli attack on Iran is worsening inequality, poverty and hunger across a world that has become dangerously dependent on fossil fuels. Continue reading...","Middle East crisis could cost world $1tn while oil firms make ‘obscene’ profit, analysis finds Climate group calls for urgent windfall tax on excess fossil fuel profits, as delegates tell Colombia conference their nations are sufferingThe Middle East oil and gas crunch will impose as much as a trillion dollars of additional costs on the global economy while petroleum companies rake in spectacular profits from elevated fuel prices, analysis has revealed.The uneven distribution of risk and reward comes amid rising concern that the US-Israeli attack on Iran is worsening inequality, poverty and hunger across a world that has become dangerously dependent on fossil fuels. Continue reading...",Middle East crisis could cost world tn while oil firms make obscene profit analysis finds Climate group calls for urgent windfall tax on excess fossil fuel profits as delegates tell Colombia conference their nations are sufferingThe Middle East oil and gas crunch will impose as much as a trillion dollars of additional costs on the global economy while petroleum companies rake in spectacular profits from elevated fuel prices analysis has revealed The uneven distribution of risk and reward comes amid rising concern that the US-Israeli attack on Iran is worsening inequality poverty and hunger across a world that has become dangerously dependent on fossil fuels Continue reading,middle east crisis could cost world tn while oil firms make obscene profit analysis finds climate group calls for urgent windfall tax on excess fossil fuel profits as delegates tell colombia conference their nations are sufferingthe middle east oil and gas crunch will impose as much as a trillion dollars of additional costs on the global economy while petroleum companies rake in spectacular profits from elevated fuel prices analysis has revealed the uneven distribution of risk and reward comes amid rising concern that the us-israeli attack on iran is worsening inequality poverty and hunger across a world that has become dangerously dependent on fossil fuels continue reading
The Guardian,2026-04-28,Sri Lanka police arrest 22 Buddhist monks after 110kg of cannabis found in luggage,"Customs officials say group allegedly hid 5kg of ‘kush’ in false walls of bags on return from Bangkok holidayTwenty-two Buddhist monks are in Sri Lankan police custody after customs officials found 110kg of high-grade cannabis concealed in their luggage, the largest ever drug bust at Colombo’s main international airport.The group, mostly junior monks in training from temples across Sri Lanka, were alleged to have “carried about five kilos of the narcotic concealed within false walls in their luggage”, according to a Sri Lanka customs spokesperson. Continue reading...","Sri Lanka police arrest 22 Buddhist monks after 110kg of cannabis found in luggage Customs officials say group allegedly hid 5kg of ‘kush’ in false walls of bags on return from Bangkok holidayTwenty-two Buddhist monks are in Sri Lankan police custody after customs officials found 110kg of high-grade cannabis concealed in their luggage, the largest ever drug bust at Colombo’s main international airport.The group, mostly junior monks in training from temples across Sri Lanka, were alleged to have “carried about five kilos of the narcotic concealed within false walls in their luggage”, according to a Sri Lanka customs spokesperson. Continue reading...",Sri Lanka police arrest Buddhist monks after kg of cannabis found in luggage Customs officials say group allegedly hid kg of kush in false walls of bags on return from Bangkok holidayTwenty-two Buddhist monks are in Sri Lankan police custody after customs officials found kg of high-grade cannabis concealed in their luggage the largest ever drug bust at Colombo s main international airport The group mostly junior monks in training from temples across Sri Lanka were alleged to have carried about five kilos of the narcotic concealed within false walls in their luggage according to a Sri Lanka customs spokesperson Continue reading,sri lanka police arrest buddhist monks after kg of cannabis found in luggage customs officials say group allegedly hid kg of kush in false walls of bags on return from bangkok holidaytwenty-two buddhist monks are in sri lankan police custody after customs officials found kg of high-grade cannabis concealed in their luggage the largest ever drug bust at colombo s main international airport the group mostly junior monks in training from temples across sri lanka were alleged to have carried about five kilos of the narcotic concealed within false walls in their luggage according to a sri lanka customs spokesperson continue reading
The Guardian,2026-04-27,Afghanistan says Pakistani strikes kill seven and wound 85 in first attack since peace talks,"Pakistan officials dismiss Afghan media reports and official statements about strikes on university in Kunar province as ‘blatant lie’Mortars and missiles fired from Pakistan on Monday struck a university and civilian homes in north-eastern Afghanistan, killing seven people and wounding at least 85, Afghan officials said.Pakistan denied the accusation of targeting a university. Continue reading...","Afghanistan says Pakistani strikes kill seven and wound 85 in first attack since peace talks Pakistan officials dismiss Afghan media reports and official statements about strikes on university in Kunar province as ‘blatant lie’Mortars and missiles fired from Pakistan on Monday struck a university and civilian homes in north-eastern Afghanistan, killing seven people and wounding at least 85, Afghan officials said.Pakistan denied the accusation of targeting a university. Continue reading...",Afghanistan says Pakistani strikes kill seven and wound in first attack since peace talks Pakistan officials dismiss Afghan media reports and official statements about strikes on university in Kunar province as blatant lie Mortars and missiles fired from Pakistan on Monday struck a university and civilian homes in north-eastern Afghanistan killing seven people and wounding at least Afghan officials said Pakistan denied the accusation of targeting a university Continue reading,afghanistan says pakistani strikes kill seven and wound in first attack since peace talks pakistan officials dismiss afghan media reports and official statements about strikes on university in kunar province as blatant lie mortars and missiles fired from pakistan on monday struck a university and civilian homes in north-eastern afghanistan killing seven people and wounding at least afghan officials said pakistan denied the accusation of targeting a university continue reading
The Guardian,2026-04-25,Trump cancels his envoys’ Pakistan trip for Iran ceasefire negotiations,"Steve Witkoff and Jared Kushner were to travel to Islamabad to attempt to revive ceasefire negotiationsDonald Trump said he has told US envoys not to go to Pakistan for more talks with Iran, shortly after Tehran’s top diplomat left Islamabad late on Saturday.Trump added to Fox News: “They can call us anytime they want.” The White House on Friday said Steve Witkoff and Jared Kushner would travel to Pakistan’s capital to attempt to revive ceasefire negotiations. Continue reading...","Trump cancels his envoys’ Pakistan trip for Iran ceasefire negotiations Steve Witkoff and Jared Kushner were to travel to Islamabad to attempt to revive ceasefire negotiationsDonald Trump said he has told US envoys not to go to Pakistan for more talks with Iran, shortly after Tehran’s top diplomat left Islamabad late on Saturday.Trump added to Fox News: “They can call us anytime they want.” The White House on Friday said Steve Witkoff and Jared Kushner would travel to Pakistan’s capital to attempt to revive ceasefire negotiations. Continue reading...",Trump cancels his envoys Pakistan trip for Iran ceasefire negotiations Steve Witkoff and Jared Kushner were to travel to Islamabad to attempt to revive ceasefire negotiationsDonald Trump said he has told US envoys not to go to Pakistan for more talks with Iran shortly after Tehran s top diplomat left Islamabad late on Saturday Trump added to Fox News They can call us anytime they want The White House on Friday said Steve Witkoff and Jared Kushner would travel to Pakistan s capital to attempt to revive ceasefire negotiations Continue reading,trump cancels his envoys pakistan trip for iran ceasefire negotiations steve witkoff and jared kushner were to travel to islamabad to attempt to revive ceasefire negotiationsdonald trump said he has told us envoys not to go to pakistan for more talks with iran shortly after tehran s top diplomat left islamabad late on saturday trump added to fox news they can call us anytime they want the white house on friday said steve witkoff and jared kushner would travel to pakistan s capital to attempt to revive ceasefire negotiations continue reading
The Guardian,2026-04-24,Ice block stalls hundreds of Everest climbers at base camp,"Officials assessing route after serac between base camp and camp one deemed unstable and too risky for climbers A large ice block on the route just above the Mount Everest base camp has forced hundreds of climbers and local guides to delay their attempt to scale the world’s highest peak.The serac between base camp and camp one was unstable and risky for climbers, said Himal Gautam of Nepal’s department of mountaineering on Friday. Continue reading...","Ice block stalls hundreds of Everest climbers at base camp Officials assessing route after serac between base camp and camp one deemed unstable and too risky for climbers A large ice block on the route just above the Mount Everest base camp has forced hundreds of climbers and local guides to delay their attempt to scale the world’s highest peak.The serac between base camp and camp one was unstable and risky for climbers, said Himal Gautam of Nepal’s department of mountaineering on Friday. Continue reading...",Ice block stalls hundreds of Everest climbers at base camp Officials assessing route after serac between base camp and camp one deemed unstable and too risky for climbers A large ice block on the route just above the Mount Everest base camp has forced hundreds of climbers and local guides to delay their attempt to scale the world s highest peak The serac between base camp and camp one was unstable and risky for climbers said Himal Gautam of Nepal s department of mountaineering on Friday Continue reading,ice block stalls hundreds of everest climbers at base camp officials assessing route after serac between base camp and camp one deemed unstable and too risky for climbers a large ice block on the route just above the mount everest base camp has forced hundreds of climbers and local guides to delay their attempt to scale the world s highest peak the serac between base camp and camp one was unstable and risky for climbers said himal gautam of nepal s department of mountaineering on friday continue reading
The Guardian,2026-04-24,India voices anger after Trump shares comments calling it a ‘hellhole’,"Foreign ministry calls remarks of rightwing podcast host shared by Trump ‘uninformed, inappropriate and in poor taste’The Indian government has denounced a social media post shared by Donald Trump that described India as a “hellhole”, calling the comments inappropriate and “in poor taste”.On Wednesday, Trump posted a four-page transcription of remarks made by the conservative podcast host Michael Savage that denounced the US constitutional right to citizenship of everyone born in the country. Continue reading...","India voices anger after Trump shares comments calling it a ‘hellhole’ Foreign ministry calls remarks of rightwing podcast host shared by Trump ‘uninformed, inappropriate and in poor taste’The Indian government has denounced a social media post shared by Donald Trump that described India as a “hellhole”, calling the comments inappropriate and “in poor taste”.On Wednesday, Trump posted a four-page transcription of remarks made by the conservative podcast host Michael Savage that denounced the US constitutional right to citizenship of everyone born in the country. Continue reading...",India voices anger after Trump shares comments calling it a hellhole Foreign ministry calls remarks of rightwing podcast host shared by Trump uninformed inappropriate and in poor taste The Indian government has denounced a social media post shared by Donald Trump that described India as a hellhole calling the comments inappropriate and in poor taste On Wednesday Trump posted a four-page transcription of remarks made by the conservative podcast host Michael Savage that denounced the US constitutional right to citizenship of everyone born in the country Continue reading,india voices anger after trump shares comments calling it a hellhole foreign ministry calls remarks of rightwing podcast host shared by trump uninformed inappropriate and in poor taste the indian government has denounced a social media post shared by donald trump that described india as a hellhole calling the comments inappropriate and in poor taste on wednesday trump posted a four-page transcription of remarks made by the conservative podcast host michael savage that denounced the us constitutional right to citizenship of everyone born in the country continue reading
The Guardian,2026-04-28,MPs vote on whether Starmer should face privileges committee inquiry over vetting of Mandelson – UK politics live,"Badenoch accuses Labour MPs who obey the whip of ‘acting like sheep’ ahead of crunch Mandelson vetting row vote in CommonsQ: Was there pressure on you to approve Mandelson’s vetting?This is a reference to the claim that Keir Starmer misled MPs last week when he talked about no pressure being placed on the Foreign Office.One is during my tenure. I was not aware of any pressure on the substance of the Mandelson DV case.Question two was there pressure? Absolutely. And I’ve described it. And I also have seen what the Foreign Office said to you last night. [See 8.50am.]I didn’t receive any direct calls from the chief of staff during my time as permanent undersecretary. So there was no call at all. My interactions were always when others were present in a general meeting, there weren’t very many of those either …I’ve really racked my brains and I cannot recall Morgan McSweeney swearing in a meeting at me, or indeed just in general. So I don’t see any substance in that part of it and I think it’s important I say that this morning, given how many people have come to think that might be true. Continue reading...","MPs vote on whether Starmer should face privileges committee inquiry over vetting of Mandelson – UK politics live Badenoch accuses Labour MPs who obey the whip of ‘acting like sheep’ ahead of crunch Mandelson vetting row vote in CommonsQ: Was there pressure on you to approve Mandelson’s vetting?This is a reference to the claim that Keir Starmer misled MPs last week when he talked about no pressure being placed on the Foreign Office.One is during my tenure. I was not aware of any pressure on the substance of the Mandelson DV case.Question two was there pressure? Absolutely. And I’ve described it. And I also have seen what the Foreign Office said to you last night. [See 8.50am.]I didn’t receive any direct calls from the chief of staff during my time as permanent undersecretary. So there was no call at all. My interactions were always when others were present in a general meeting, there weren’t very many of those either …I’ve really racked my brains and I cannot recall Morgan McSweeney swearing in a meeting at me, or indeed just in general. So I don’t see any substance in that part of it and I think it’s important I say that this morning, given how many people have come to think that might be true. Continue reading...",MPs vote on whether Starmer should face privileges committee inquiry over vetting of Mandelson UK politics live Badenoch accuses Labour MPs who obey the whip of acting like sheep ahead of crunch Mandelson vetting row vote in CommonsQ Was there pressure on you to approve Mandelson s vetting This is a reference to the claim that Keir Starmer misled MPs last week when he talked about no pressure being placed on the Foreign Office One is during my tenure I was not aware of any pressure on the substance of the Mandelson DV case Question two was there pressure Absolutely And I ve described it And I also have seen what the Foreign Office said to you last night See am I didn t receive any direct calls from the chief of staff during my time as permanent undersecretary So there was no call at all My interactions were always when others were present in a general meeting there weren t very many of those either I ve really racked my brains and I cannot recall Morgan McSweeney swearing in a meeting at me or indeed just in general So I don t see any substance in that part of it and I think it s important I say that this morning given how many people have come to think that might be true Continue reading,mps vote on whether starmer should face privileges committee inquiry over vetting of mandelson uk politics live badenoch accuses labour mps who obey the whip of acting like sheep ahead of crunch mandelson vetting row vote in commonsq was there pressure on you to approve mandelson s vetting this is a reference to the claim that keir starmer misled mps last week when he talked about no pressure being placed on the foreign office one is during my tenure i was not aware of any pressure on the substance of the mandelson dv case question two was there pressure absolutely and i ve described it and i also have seen what the foreign office said to you last night see am i didn t receive any direct calls from the chief of staff during my time as permanent undersecretary so there was no call at all my interactions were always when others were present in a general meeting there weren t very many of those either i ve really racked my brains and i cannot recall morgan mcsweeney swearing in a meeting at me or indeed just in general so i don t see any substance in that part of it and i think it s important i say that this morning given how many people have come to think that might be true continue reading
The Guardian,2026-04-28,Met investigating suspected arson attack on north London memorial wall,"Scotland Yard says incident in Golders Green at tribute to protesters killed in Iran is not being treated as terrorismPolice are investigating a suspected arson attack at a memorial wall in north London.Scotland Yard said the investigation was being led by counter-terrorism policing, but it was not being treated as a terrorist incident. No arrests have yet been made and the memorial wall was not damaged. Continue reading...","Met investigating suspected arson attack on north London memorial wall Scotland Yard says incident in Golders Green at tribute to protesters killed in Iran is not being treated as terrorismPolice are investigating a suspected arson attack at a memorial wall in north London.Scotland Yard said the investigation was being led by counter-terrorism policing, but it was not being treated as a terrorist incident. No arrests have yet been made and the memorial wall was not damaged. Continue reading...",Met investigating suspected arson attack on north London memorial wall Scotland Yard says incident in Golders Green at tribute to protesters killed in Iran is not being treated as terrorismPolice are investigating a suspected arson attack at a memorial wall in north London Scotland Yard said the investigation was being led by counter-terrorism policing but it was not being treated as a terrorist incident No arrests have yet been made and the memorial wall was not damaged Continue reading,met investigating suspected arson attack on north london memorial wall scotland yard says incident in golders green at tribute to protesters killed in iran is not being treated as terrorismpolice are investigating a suspected arson attack at a memorial wall in north london scotland yard said the investigation was being led by counter-terrorism policing but it was not being treated as a terrorist incident no arrests have yet been made and the memorial wall was not damaged continue reading
The Guardian,2026-04-28,"Palestine Action ban created ‘culture of fear’, UK appeal court hears","Home secretary is challenging high court decision that PA’s proscription interfered with freedom of speechThe ban on Palestine Action has created a “culture of fear” among those campaigning for Palestinian rights and judges were right to deem it unlawful, the court of appeal has heard.Shabana Mahmood is challenging the high court’s decision in February that Palestine Action’s proscription, the first of a direct action protest group, represented a “very significant interference” with the rights to freedom of speech and assembly. It also found that the ban, which remains in place pending the appeal, was a breach of the home secretary’s own policy on proscription. Continue reading...","Palestine Action ban created ‘culture of fear’, UK appeal court hears Home secretary is challenging high court decision that PA’s proscription interfered with freedom of speechThe ban on Palestine Action has created a “culture of fear” among those campaigning for Palestinian rights and judges were right to deem it unlawful, the court of appeal has heard.Shabana Mahmood is challenging the high court’s decision in February that Palestine Action’s proscription, the first of a direct action protest group, represented a “very significant interference” with the rights to freedom of speech and assembly. It also found that the ban, which remains in place pending the appeal, was a breach of the home secretary’s own policy on proscription. Continue reading...",Palestine Action ban created culture of fear UK appeal court hears Home secretary is challenging high court decision that PA s proscription interfered with freedom of speechThe ban on Palestine Action has created a culture of fear among those campaigning for Palestinian rights and judges were right to deem it unlawful the court of appeal has heard Shabana Mahmood is challenging the high court s decision in February that Palestine Action s proscription the first of a direct action protest group represented a very significant interference with the rights to freedom of speech and assembly It also found that the ban which remains in place pending the appeal was a breach of the home secretary s own policy on proscription Continue reading,palestine action ban created culture of fear uk appeal court hears home secretary is challenging high court decision that pa s proscription interfered with freedom of speechthe ban on palestine action has created a culture of fear among those campaigning for palestinian rights and judges were right to deem it unlawful the court of appeal has heard shabana mahmood is challenging the high court s decision in february that palestine action s proscription the first of a direct action protest group represented a very significant interference with the rights to freedom of speech and assembly it also found that the ban which remains in place pending the appeal was a breach of the home secretary s own policy on proscription continue reading
The Guardian,2026-04-28,"America has special relationship with Israel now, UK’s new US ambassador says","Diplomat described Keir Starmer as being ‘on the ropes’ over Peter Mandelson scandal in private meeting with studentsThe UK’s new ambassador to the US has described Keir Starmer as having been “on the ropes” over the Peter Mandelson scandal and said it is Israel rather than Britain that has a “special relationship” with the White House.Christian Turner, who took office in February to replace Mandelson as the UK’s most senior diplomat in Washington, made the remarks privately to a group of students visiting the US in the same month he was appointed. Continue reading...","America has special relationship with Israel now, UK’s new US ambassador says Diplomat described Keir Starmer as being ‘on the ropes’ over Peter Mandelson scandal in private meeting with studentsThe UK’s new ambassador to the US has described Keir Starmer as having been “on the ropes” over the Peter Mandelson scandal and said it is Israel rather than Britain that has a “special relationship” with the White House.Christian Turner, who took office in February to replace Mandelson as the UK’s most senior diplomat in Washington, made the remarks privately to a group of students visiting the US in the same month he was appointed. Continue reading...",America has special relationship with Israel now UK s new US ambassador says Diplomat described Keir Starmer as being on the ropes over Peter Mandelson scandal in private meeting with studentsThe UK s new ambassador to the US has described Keir Starmer as having been on the ropes over the Peter Mandelson scandal and said it is Israel rather than Britain that has a special relationship with the White House Christian Turner who took office in February to replace Mandelson as the UK s most senior diplomat in Washington made the remarks privately to a group of students visiting the US in the same month he was appointed Continue reading,america has special relationship with israel now uk s new us ambassador says diplomat described keir starmer as being on the ropes over peter mandelson scandal in private meeting with studentsthe uk s new ambassador to the us has described keir starmer as having been on the ropes over the peter mandelson scandal and said it is israel rather than britain that has a special relationship with the white house christian turner who took office in february to replace mandelson as the uk s most senior diplomat in washington made the remarks privately to a group of students visiting the us in the same month he was appointed continue reading
The Guardian,2026-04-28,Singing activists disrupt NatWest meeting over ‘climate backtracking’,"AGM briefly adjourned after protesters wearing T-shirts labelled ‘No more big oil’ burst into songThe chair of NatWest was forced to defend the bank against accusations of “climate backtracking” at a chaotic annual shareholder meeting, which was temporarily suspended owing to singing protesters.Not long after the meeting began in Edinburgh, it was adjourned for about half an hour after a protester interrupted Rick Haythornthwaite’s opening speech. Continue reading...","Singing activists disrupt NatWest meeting over ‘climate backtracking’ AGM briefly adjourned after protesters wearing T-shirts labelled ‘No more big oil’ burst into songThe chair of NatWest was forced to defend the bank against accusations of “climate backtracking” at a chaotic annual shareholder meeting, which was temporarily suspended owing to singing protesters.Not long after the meeting began in Edinburgh, it was adjourned for about half an hour after a protester interrupted Rick Haythornthwaite’s opening speech. Continue reading...",Singing activists disrupt NatWest meeting over climate backtracking AGM briefly adjourned after protesters wearing T-shirts labelled No more big oil burst into songThe chair of NatWest was forced to defend the bank against accusations of climate backtracking at a chaotic annual shareholder meeting which was temporarily suspended owing to singing protesters Not long after the meeting began in Edinburgh it was adjourned for about half an hour after a protester interrupted Rick Haythornthwaite s opening speech Continue reading,singing activists disrupt natwest meeting over climate backtracking agm briefly adjourned after protesters wearing t-shirts labelled no more big oil burst into songthe chair of natwest was forced to defend the bank against accusations of climate backtracking at a chaotic annual shareholder meeting which was temporarily suspended owing to singing protesters not long after the meeting began in edinburgh it was adjourned for about half an hour after a protester interrupted rick haythornthwaite s opening speech continue reading
The Guardian,2026-04-28,Google reportedly signs classified AI deal with US Pentagon,"Tech company is latest Silicon Valley firm to sign agreement with US military despite widespread employee oppositionGoogle has reportedly signed a deal with the US Pentagon to use its artificial intelligence models for classified work. The tech company joins a growing list of Silicon Valley firms inking agreements with the US military.The agreement allows the Pentagon to use Google’s AI for “any lawful government purpose”, the report from the Information added, putting it alongside OpenAI and Elon Musk’s xAI, which also have deals to supply AI models for classified use. Similar agreements, both at Google and other AI firms, have sparked significant disagreements with the Pentagon and major employee pushback. Continue reading...","Google reportedly signs classified AI deal with US Pentagon Tech company is latest Silicon Valley firm to sign agreement with US military despite widespread employee oppositionGoogle has reportedly signed a deal with the US Pentagon to use its artificial intelligence models for classified work. The tech company joins a growing list of Silicon Valley firms inking agreements with the US military.The agreement allows the Pentagon to use Google’s AI for “any lawful government purpose”, the report from the Information added, putting it alongside OpenAI and Elon Musk’s xAI, which also have deals to supply AI models for classified use. Similar agreements, both at Google and other AI firms, have sparked significant disagreements with the Pentagon and major employee pushback. Continue reading...",Google reportedly signs classified AI deal with US Pentagon Tech company is latest Silicon Valley firm to sign agreement with US military despite widespread employee oppositionGoogle has reportedly signed a deal with the US Pentagon to use its artificial intelligence models for classified work The tech company joins a growing list of Silicon Valley firms inking agreements with the US military The agreement allows the Pentagon to use Google s AI for any lawful government purpose the report from the Information added putting it alongside OpenAI and Elon Musk s xAI which also have deals to supply AI models for classified use Similar agreements both at Google and other AI firms have sparked significant disagreements with the Pentagon and major employee pushback Continue reading,google reportedly signs classified ai deal with us pentagon tech company is latest silicon valley firm to sign agreement with us military despite widespread employee oppositiongoogle has reportedly signed a deal with the us pentagon to use its artificial intelligence models for classified work the tech company joins a growing list of silicon valley firms inking agreements with the us military the agreement allows the pentagon to use google s ai for any lawful government purpose the report from the information added putting it alongside openai and elon musk s xai which also have deals to supply ai models for classified use similar agreements both at google and other ai firms have sparked significant disagreements with the pentagon and major employee pushback continue reading
The Guardian,2026-04-28,"‘Americans have had no closer friends than the British,’ says Donald Trump at UK royal visit – US politics live","President praises relationship between two nations as he welcomes UK royals on second day of their state visit ahead of king’s speech to CongressSign up for the Breaking News US emailDonald Trump has reportedly signaled to his top advisers that he is dissatisfied with and unlikely to accept Iran’s latest proposal to end the war, which would reopen the strait of Hormuz and leave discussion of Iran’s nuclear program for a later date.Two people familiar with the matter told CNN that Trump conveyed his views during yesterday’s meeting with top national security aides where the Iranian proposal was discussed. One of the people said Trump was not likely to accept the plan, which was sent to the US in the last few days.What I will reiterate is that the president’s red lines with respect to Iran have been made very, very clear, not just to the American public, but also to them as well.I wouldn’t say they’re considering it. I would just say that there was a discussion this morning that I don’t want to get ahead of, and you’ll hear directly from the president, I’m sure, on this topic. Continue reading...","‘Americans have had no closer friends than the British,’ says Donald Trump at UK royal visit – US politics live President praises relationship between two nations as he welcomes UK royals on second day of their state visit ahead of king’s speech to CongressSign up for the Breaking News US emailDonald Trump has reportedly signaled to his top advisers that he is dissatisfied with and unlikely to accept Iran’s latest proposal to end the war, which would reopen the strait of Hormuz and leave discussion of Iran’s nuclear program for a later date.Two people familiar with the matter told CNN that Trump conveyed his views during yesterday’s meeting with top national security aides where the Iranian proposal was discussed. One of the people said Trump was not likely to accept the plan, which was sent to the US in the last few days.What I will reiterate is that the president’s red lines with respect to Iran have been made very, very clear, not just to the American public, but also to them as well.I wouldn’t say they’re considering it. I would just say that there was a discussion this morning that I don’t want to get ahead of, and you’ll hear directly from the president, I’m sure, on this topic. Continue reading...",Americans have had no closer friends than the British says Donald Trump at UK royal visit US politics live President praises relationship between two nations as he welcomes UK royals on second day of their state visit ahead of king s speech to CongressSign up for the Breaking News US emailDonald Trump has reportedly signaled to his top advisers that he is dissatisfied with and unlikely to accept Iran s latest proposal to end the war which would reopen the strait of Hormuz and leave discussion of Iran s nuclear program for a later date Two people familiar with the matter told CNN that Trump conveyed his views during yesterday s meeting with top national security aides where the Iranian proposal was discussed One of the people said Trump was not likely to accept the plan which was sent to the US in the last few days What I will reiterate is that the president s red lines with respect to Iran have been made very very clear not just to the American public but also to them as well I wouldn t say they re considering it I would just say that there was a discussion this morning that I don t want to get ahead of and you ll hear directly from the president I m sure on this topic Continue reading,americans have had no closer friends than the british says donald trump at uk royal visit us politics live president praises relationship between two nations as he welcomes uk royals on second day of their state visit ahead of king s speech to congresssign up for the breaking news us emaildonald trump has reportedly signaled to his top advisers that he is dissatisfied with and unlikely to accept iran s latest proposal to end the war which would reopen the strait of hormuz and leave discussion of iran s nuclear program for a later date two people familiar with the matter told cnn that trump conveyed his views during yesterday s meeting with top national security aides where the iranian proposal was discussed one of the people said trump was not likely to accept the plan which was sent to the us in the last few days what i will reiterate is that the president s red lines with respect to iran have been made very very clear not just to the american public but also to them as well i wouldn t say they re considering it i would just say that there was a discussion this morning that i don t want to get ahead of and you ll hear directly from the president i m sure on this topic continue reading
The Guardian,2026-04-28,"GM expecting $500m Trump tariff refund, boosting its 2026 earnings outlook","Companies are now seeking refunds on tariffs after supreme court ruled Trump’s emergency levies were illegalSign up for the Breaking News US email to get newsletter alerts in your inboxGeneral Motors is expecting a $500m tariff refund after the US supreme court struck down some of Donald Trump’s most sweeping levies.That has boosted the Detroit automaker’s outlook for 2026. On Tuesday, GM said it was now looking to rake in $13.5bn-$15.5bn in earnings before interest and taxes this year – up from previous forecasts of $13bn-$15bn. Continue reading...","GM expecting $500m Trump tariff refund, boosting its 2026 earnings outlook Companies are now seeking refunds on tariffs after supreme court ruled Trump’s emergency levies were illegalSign up for the Breaking News US email to get newsletter alerts in your inboxGeneral Motors is expecting a $500m tariff refund after the US supreme court struck down some of Donald Trump’s most sweeping levies.That has boosted the Detroit automaker’s outlook for 2026. On Tuesday, GM said it was now looking to rake in $13.5bn-$15.5bn in earnings before interest and taxes this year – up from previous forecasts of $13bn-$15bn. Continue reading...",GM expecting m Trump tariff refund boosting its earnings outlook Companies are now seeking refunds on tariffs after supreme court ruled Trump s emergency levies were illegalSign up for the Breaking News US email to get newsletter alerts in your inboxGeneral Motors is expecting a m tariff refund after the US supreme court struck down some of Donald Trump s most sweeping levies That has boosted the Detroit automaker s outlook for On Tuesday GM said it was now looking to rake in bn- bn in earnings before interest and taxes this year up from previous forecasts of bn- bn Continue reading,gm expecting m trump tariff refund boosting its earnings outlook companies are now seeking refunds on tariffs after supreme court ruled trump s emergency levies were illegalsign up for the breaking news us email to get newsletter alerts in your inboxgeneral motors is expecting a m tariff refund after the us supreme court struck down some of donald trump s most sweeping levies that has boosted the detroit automaker s outlook for on tuesday gm said it was now looking to rake in bn- bn in earnings before interest and taxes this year up from previous forecasts of bn- bn continue reading
The Guardian,2026-04-28,"US gas prices surge to highest level in four years, averaging $4.15 a gallon","Oil prices surged as talks on reopening of strait of Hormuz remain gridlocked, sending prices $1 higher than last yearUS gas prices rose to their highest level in four years on Thursday, reaching an average $4.18 a gallon at the pump as US-Israeli peace talks with Iran remain at a standstill.The last time average US gas prices breached $4.15 a gallon was in April 2022, when oil prices soared shortly after Russia invaded Ukraine. Average gas prices are now $1 higher than just a year ago, when they were closer to $3.15 a gallon. Continue reading...","US gas prices surge to highest level in four years, averaging $4.15 a gallon Oil prices surged as talks on reopening of strait of Hormuz remain gridlocked, sending prices $1 higher than last yearUS gas prices rose to their highest level in four years on Thursday, reaching an average $4.18 a gallon at the pump as US-Israeli peace talks with Iran remain at a standstill.The last time average US gas prices breached $4.15 a gallon was in April 2022, when oil prices soared shortly after Russia invaded Ukraine. Average gas prices are now $1 higher than just a year ago, when they were closer to $3.15 a gallon. Continue reading...",US gas prices surge to highest level in four years averaging a gallon Oil prices surged as talks on reopening of strait of Hormuz remain gridlocked sending prices higher than last yearUS gas prices rose to their highest level in four years on Thursday reaching an average a gallon at the pump as US-Israeli peace talks with Iran remain at a standstill The last time average US gas prices breached a gallon was in April when oil prices soared shortly after Russia invaded Ukraine Average gas prices are now higher than just a year ago when they were closer to a gallon Continue reading,us gas prices surge to highest level in four years averaging a gallon oil prices surged as talks on reopening of strait of hormuz remain gridlocked sending prices higher than last yearus gas prices rose to their highest level in four years on thursday reaching an average a gallon at the pump as us-israeli peace talks with iran remain at a standstill the last time average us gas prices breached a gallon was in april when oil prices soared shortly after russia invaded ukraine average gas prices are now higher than just a year ago when they were closer to a gallon continue reading
